gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
SMIM15,15379.3179563525,0.118357727090112,0.0192294788105326,6.15501482158131,7.50704744903295e-10,7.1262088056075905e-09,chr5,61159947,61159949,up
CDC37,19376.2474413878,-0.119858242116046,0.0177494750810432,-6.75277671980604,1.4504206715472199e-11,1.60338347570259e-10,chr19,10391551,10391553,down
LOC100505666,767.030628442228,-0.248255578799345,0.0977087878584786,-2.54077022385048,0.0110608583861288,0.0340520639274321,chr1,155050607,155051165,down
MBTD1,8917.80098082998,0.164101427898207,0.0261951176399032,6.26458068079948,3.73829971101677e-10,3.67859075729914e-09,chr17,51180576,51180578,up
GTF2B,10241.4317970326,0.110699747247399,0.0239476939145457,4.62256397807725,3.79025858912284e-06,2.34812244152058e-05,chr1,88853213,88853215,up
RABEPK,6388.22691942856,0.136822943585895,0.0318588645849207,4.29465849987182,1.74962446004605e-05,9.82399007879602e-05,chr9,125233978,125233980,up
RPLP1,40084.6131694516,-0.53707569814571,0.0123932640269186,-43.336097494507,0.0,0.0,chr15,69455505,69455507,down
KIAA1211,3000.88262261318,0.229757549673758,0.0510768001277814,4.49827610772332,6.85066902399963e-06,4.09909320833329e-05,chr4,56327802,56327804,up
RALB,11504.9396850904,0.197352904477167,0.0226191564648295,8.72503379089448,2.66101162034193e-18,4.7950506504357903e-17,chr2,120293258,120293260,up
FBXO9,25731.8830487121,0.148337976045027,0.0145018889090473,10.2288727334329,1.47223046025848e-24,3.6309582569697705e-23,chr6,53097828,53097830,up
ARRDC4,11470.6250682126,0.209128563861431,0.0228443204604772,9.1545101647144,5.460497059826881e-20,1.08700852709478e-18,chr15,97971185,97971187,up
SRSF6,34437.8112830955,-0.13932052396742,0.0125381533410945,-11.1117259597383,1.10012311026482e-28,3.19322512471093e-27,chr20,43461061,43461063,down
LOC100506844,2109.3078784077,0.164783547596788,0.0578393714132905,2.84898579584016,0.0043858838517738,0.0151278538609425,chr12_GL383550v2_alt,166362,166448,up
ZNF433,4389.90014547988,0.193319227835565,0.0415372094532526,4.65412169907883,3.25364599883991e-06,2.0424720170728e-05,chr19,12014845,12014847,up
PFN1,24954.0349920415,-0.158689488380307,0.0154054893678887,-10.3008404725578,6.98483385265096e-25,1.76169264176813e-23,chr17,4945900,4945902,down
CLN5,6227.73671113068,-0.200437792243552,0.0330511480381123,-6.0644729197431,1.3238708150187602e-09,1.23121565594853e-08,chr13,77000967,77000969,down
TPD52,23247.7526936306,-0.155968215304414,0.0154977515891899,-10.0639253640641,7.97535347917047e-24,1.9154365898278898e-22,chr8,80080315,80080831,down
STK38L,14396.7015694053,0.236896167058095,0.0217335689627826,10.9000122098568,1.15241822987929e-27,3.23653026110424e-26,chr12,27322453,27322455,up
C6orf62,24961.0650562043,-0.125592904933063,0.0157627430569441,-7.96770615871546,1.6164665586670602e-15,2.44620041261587e-14,chr6,24706137,24706139,down
G3BP2,57302.8919738829,-0.142326688673217,0.0109412134922039,-13.008309249667,1.09743358542341e-38,4.39735148997292e-37,chr4,75645430,75645432,down
CHML,20038.6597552863,0.141564116484426,0.016471731919251,8.59436743983036,8.37247176209648e-18,1.4663114309640199e-16,chr1,241633796,241633798,up
ARL4C,535.221580882739,-0.649472124024074,0.11894260959267,-5.4603823326918,4.75110296460886e-08,3.79188130616274e-07,chr2,234495806,234495808,down
GAGE7,961.049766358891,-0.270547644149521,0.105426512679192,-2.56622017815182,0.0102813542665411,0.031980736170939,chrX,49568112,49568114,down
ZNHIT2,815.993023559538,-0.245699991389141,0.0990569103832887,-2.48039223551829,0.0131237927449027,0.0394219613634224,chr11,65116442,65116444,down
ZNF334,2291.71908857368,0.198324732374368,0.0580917545893513,3.41399108662354,0.0006401867013251,0.0027241578251582,chr20,46501296,46501298,up
CIZ1,2782.10206330958,-0.170820173981636,0.0511647321635034,-3.33863125552496,0.0008419224434418,0.0034753827134342,chr9,128166197,128166199,down
SPNS1,2000.48457228352,-0.172507718644339,0.0606176961319277,-2.84583099741857,0.0044295696989989,0.015271776796792,chr16,28984297,28984299,down
LINC01128,4917.63272163514,-0.338613505119886,0.0394849025595948,-8.5757715777268,9.84247148357663e-18,1.7141296426202099e-16,chr1,853391,859446,down
KCND2,448.617199883037,-0.396315255711894,0.13024929764926,-3.04274389854374,0.0023443175405191,0.0087022809011841,chr7,120747856,120747858,down
NDUFB5,7948.42945036099,0.133954441296575,0.0278069928198851,4.81729333927768,1.45518680528947e-06,9.56642629019275e-06,chr3,179624038,179624040,up
TTC26,5579.32192755475,-0.100469834577824,0.0381647239240034,-2.63253141246055,0.0084751185438488,0.026943145681736,chr7,139189430,139189432,down
CNTROB,5584.32764628881,-0.114091749105643,0.0364245085323317,-3.13227971228138,0.001734545375354,0.0066493750038472,chr17,7949508,7949510,down
SNX22,2604.85233427342,-1.79320109370403,0.0569544034070232,-31.4848543121234,1.40022849733062e-217,4.04173362738747e-215,chr15,64154506,64154508,down
H1FX,2637.4513161715,-0.444085937860204,0.0549357030980031,-8.08373995082893,6.281019187516919e-16,9.71252441228435e-15,chr3,129315261,129315263,down
RPAP2,14106.7732579591,0.176979531670384,0.0204195420299145,8.66716459218866,4.43014322525738e-18,7.89173056595278e-17,chr1,92387011,92387011,up
PNRC2,35007.3838730993,0.137653924146247,0.0141771032635382,9.70959451923275,2.74426631020356e-22,6.19028639321895e-21,chr1,23961875,23961877,up
PCBD1,5067.6377447154,0.103711901489746,0.0364609473179644,2.84446535591374,0.0044486023254706,0.0153170674723019,chr10,70883950,70883952,up
PRAC1,12861.4360076284,0.225084659731494,0.0217219491932897,10.3620838870679,3.6883732778622203e-25,9.455703006914221e-24,chr17,48721801,48721803,up
ANKRD20A8P,132.159440610566,0.607483407915869,0.249496596244694,2.43483645492334,0.0148985217795449,0.0440550513544173,chr2,94856967,94857075,up
INTU,6456.63579528433,0.152268870714291,0.0326404101443788,4.66504158620427,3.08554630818836e-06,1.94793075357359e-05,chr4,127716434,127716436,up
MED4,4236.01134376295,0.197157211708292,0.0427670734862698,4.61002345113907,4.02623551116784e-06,2.48739329815985e-05,chr13,48077139,48077141,up
PPM1D,3057.99394111252,-0.1438493991614,0.0493599508562666,-2.91429380836057,0.003564942191405,0.0126058879168401,chr17,60663550,60663552,down
EXPH5,23385.3803102201,0.161674364112491,0.0153901544486523,10.5050514373914,8.18781491150981e-26,2.1521664591181e-24,chr11,108509537,108509539,up
GLMP,948.091424547836,-0.376869239464225,0.0885352660267653,-4.25671324407941,2.07454161521685e-05,0.0001150333694641,chr1,156293044,156293046,down
HEATR5A,13640.2083316021,0.115522079246026,0.0212157589149027,5.4451070880561,5.17742277670498e-08,4.10898619248985e-07,chr14,31293305,31293307,up
C19orf24,634.187873284169,-0.325688083723818,0.108423312294221,-3.00385661378819,0.0026658092823256,0.0097494062138924,chr19,1278777,1278777,down
NPRL3,794.878455066924,-0.262253403226344,0.0970773318279624,-2.7014896092437,0.0069029637253938,0.0225995579894381,chr16,86705,86707,down
EXOC3-AS1,902.66006015422,-0.21787172449352,0.0901415449784695,-2.41699567658352,0.0156492029993161,0.0458503998402894,chr5,441836,443160,down
COPS5,13522.6670968587,0.112763966521654,0.0210884491267579,5.3471910543945,8.93297086438102e-08,6.92038851208285e-07,chr8,67043233,67043235,up
DIO3,161.736191914014,-0.526953126750793,0.217227803943433,-2.42580883839351,0.0152743134366184,0.0449718027080792,chr14,101562409,101562411,down
ARL16,3232.52751914842,0.197497702092577,0.048921250196203,4.03705345428613,5.41267393107128e-05,0.0002807565675993,chr17,81681708,81681710,up
CCNA2,4258.70642477052,-0.109767204153506,0.0412756668014461,-2.65936840418675,0.0078287306581794,0.0251393540933339,chr4,121817638,121817640,down
KIF14,7076.82993342542,0.113234006954732,0.0307522821489758,3.68213345618328,0.0002312902728907,0.001074872237194,chr1,200553388,200553390,up
ZNF354C,4904.84724693987,0.147513717086034,0.0372514524184836,3.95994538491712,7.49669062488863e-05,0.0003819905745999,chr5,179080095,179080097,up
SHROOM3,42128.6084062923,-0.415346497551285,0.0114111455988862,-36.3983172374757,4.5261008138630704e-290,1.80893162527394e-287,chr4,76779175,76779177,down
STARD13,1247.09682996522,-0.254483529393625,0.0766641862196689,-3.31945777999186,0.0009019244197056,0.00370344992886,chr13,33105593,33105595,down
MBOAT7,3754.88341630606,-0.198662007077661,0.0444645067984517,-4.46787834571413,7.89992083785353e-06,4.66387595451506e-05,chr19_KI270938v1_alt,148852,148854,down
OSR2,1983.25279063622,0.437657600480344,0.0609751173466914,7.17764261103291,7.09236631203024e-13,8.7737074369536e-12,chr8,98951673,98951675,up
FUNDC2,12984.1021509044,0.122188736879541,0.0210505079011355,5.80455053404909,6.45388941683321e-09,5.61052840714887e-08,chrX,155054670,155054672,up
USP54,114853.926858656,0.146377899008341,0.0077126436518273,18.9789526933038,2.5462090011539798e-80,2.29409015612642e-78,chr10,73498629,73498631,up
SPON2,42406.7455331127,-0.180963822275139,0.0115028310402047,-15.7321116551772,9.112079440750449e-56,5.29962620309617e-54,chr4,1167472,1167474,down
EPHA1,2903.61374135731,0.129064544718999,0.0505798070185205,2.55170101126998,0.0107198467310435,0.0331770739243646,chr7,143391457,143391459,up
C3orf17,8083.91696666526,0.136780749955463,0.028443085676794,4.80892795914399,1.51741875646331e-06,9.95873943452364e-06,chr3,113019542,113019708,up
ZNF239,3035.14739360711,0.160604305616391,0.0491449015917187,3.26797491529526,0.0010831996566296,0.0043627475575934,chr10,43556703,43556705,up
SEC23IP,20380.6796748808,-0.226091326684244,0.0166083444043187,-13.613116466049,3.34662906174888e-42,1.46527829172696e-40,chr10,119933765,119933767,down
THNSL2,4719.36124447125,-0.104735978420564,0.0387333522572798,-2.70402566049209,0.0068504998710266,0.0224372224185106,chr2,88186121,88186123,down
RNF149,8159.87566363982,0.213621945997077,0.0288115995460509,7.41444242467813,1.22137553854042e-13,1.6119881896045299e-12,chr2,101277238,101277240,up
PTENP1,4567.27397113444,0.167716961219777,0.0382292626998787,4.38713564884706,1.14853165269006e-05,6.63043069277037e-05,chr9,33673504,33677420,up
ATP5B,130506.760957423,-0.227726192049459,0.0072815341055281,-31.274479903427,1.03774460512589e-214,2.88845092144594e-212,chr12,56638323,56638325,down
ABCA12,6928.20592565819,0.104797922079333,0.0300272410683896,3.49009493881397,0.0004828489789311,0.0021052215481396,chr2,215138140,215138428,up
EEF2K,5298.48853972733,-0.313669940648983,0.035707124642882,-8.7845197222149,1.57034027903058e-18,2.86950690847006e-17,chr16,22283994,22283996,down
JUN,33600.9747402527,-0.261588810198106,0.0131395916642057,-19.9084428864494,3.43836653565767e-88,3.52590915732212e-86,chr1,58782075,58782077,down
APLP1,4073.36819203783,-0.205767498529413,0.0413679187529829,-4.97408389718845,6.55569145692606e-07,4.53343224219638e-06,chr19,35879439,35879441,down
GNL3,28024.4354822299,0.1478020608272,0.0140424897621839,10.5253458133349,6.60185779216237e-26,1.75303504951337e-24,chr3,52694273,52694275,up
CTSD,5290.72215624285,-0.121277876838315,0.0357127837431458,-3.39592336768178,0.0006839750607702,0.0028860636903697,chr11,1753503,1753505,down
MIR5047,1825.53671910095,0.381997239386079,0.0639648888407903,5.97198316621603,2.34386721111477e-09,2.12282732246635e-08,chr17,64501214,64501313,up
PUM3,6077.02237895998,0.12776413383473,0.0323615009984738,3.94802867273542,7.87973689344324e-05,0.000399679332763,chr9,2804331,2804333,up
SKI,8058.01363015748,-0.255008878701656,0.0303986287759003,-8.38882834425163,4.9101101813684404e-17,8.16797090682923e-16,chr1,2306763,2306765,down
PVRL4,2801.35888717637,0.158322390938662,0.0522252393473229,3.0315302125423,0.0024331756894154,0.0089893125079211,chr1,161072661,161072663,up
RRM2,5305.60537352749,-0.183577998667709,0.0362757808450169,-5.06062156048466,4.17891927697188e-07,2.96211072169899e-06,chr2,10129384,10129386,down
SREK1,22733.1788377413,0.202900899878066,0.0155144024992587,13.0782284324363,4.38542007117564e-39,1.7847400169560002e-37,chr5,66178866,66178868,up
C11orf57,12339.8906796699,0.207997338615456,0.0216217418147382,9.61982343502396,6.59442608757825e-22,1.45797616208627e-20,chr11,112082465,112085150,up
PTP4A2,31540.4421686753,0.108917661385463,0.0135936121100127,8.01241498609754,1.1247758600796401e-15,1.7221887358606502e-14,chr1,31908852,31908854,up
ZNF462,29779.8320314017,0.260652836884455,0.0137174324266681,19.0015761534001,1.65499054443647e-80,1.50855775532931e-78,chr9,107011028,107011030,up
RNU6-39P,2048.95610532852,0.149798866885786,0.0587065810083473,2.55165373818118,0.0107213011712982,0.0331770739243646,chr18,68858934,68859040,up
KIAA1468,19229.3188726458,0.179770186513891,0.0175148202676992,10.263889881041,1.02492989006837e-24,2.5642989079447402e-23,chr18,62305532,62305534,up
PIK3C3,11831.9712111283,-0.108345421023758,0.0221981686958472,-4.88082699560829,1.05641888708706e-06,7.10371060958843e-06,chr18,42081135,42081137,down
RPP14,6379.63355254478,0.12358289559075,0.0314498767006866,3.92951923999284,8.51158664213809e-05,0.0004286590974746,chr3,58317494,58317496,up
CNIH1,6950.91641286801,-0.123848287106022,0.0313565512757196,-3.94967820335273,7.82563307295675e-05,0.0003973229404175,chr14,54427814,54427816,down
IREB2,36229.1463686335,-0.165592570293623,0.0125930066068322,-13.1495659030134,1.71154216359705e-39,7.07634156604436e-38,chr15,78498141,78498143,down
ZNF593,502.220901768216,0.312489689679646,0.120529732873019,2.59263571096487,0.0095243595872265,0.0298284494446654,chr1,26170714,26170716,up
TMEM183B,10911.0836374818,0.148611199383002,0.0232145820833641,6.40163147668716,1.53725353464481e-10,1.5559201847083502e-09,chr3,149982178,149982180,up
RBBP7,38078.306212356,0.107137211389321,0.0122624724598059,8.73699914438114,2.3938429871166697e-18,4.32863464503336e-17,chrX,16845035,16845037,up
TMEM132A,9341.70379182912,-0.159931959742884,0.0257413107129265,-6.21304647329286,5.19670713930928e-10,5.02799963875939e-09,chr11,60936905,60936907,down
FAM216A,4357.19699599845,0.177568416594153,0.0404326374189265,4.39170996327421,1.12462658225192e-05,6.50206028841274e-05,chr12,110490135,110490137,up
ALAD,1801.88172411601,0.166427421369203,0.0634575822733195,2.62265619658152,0.0087247264940956,0.0276182599235316,chr9,113388300,113388302,up
MTMR9,7624.71692555946,-0.735271934555179,0.0302527674065003,-24.3042867674048,1.7660661337346e-130,3.0250189919253997e-128,chr8,11322786,11322788,down
NCDN,3310.26183436379,-0.224423014911918,0.0474529276585756,-4.72938185240422,2.25204463687765e-06,1.443364299137e-05,chr1,35565661,35565663,down
MTMR4,30180.3826693626,0.105986731906843,0.0134932674680013,7.85478625975404,4.0045446363257e-15,5.87747996670515e-14,chr17,58491663,58491665,up
ACBD5,9979.50118081004,0.1076332254962,0.0245552761634246,4.3833034000457,1.16893138776454e-05,6.73572404476372e-05,chr10,27197430,27197432,up
QSOX1,10409.3297391961,-0.10625371120461,0.025304553136143,-4.19899575514915,2.68101345748778e-05,0.0001460131263517,chr1,180197339,180197341,down
HPGD,106.702522107851,-1.51376388013954,0.285493890613382,-5.30226365575537,1.14375491820234e-07,8.76485147985243e-07,chr4,174492056,174492058,down
LCP1,33221.0694664763,-0.212771270291289,0.012932669675559,-16.4522311037911,8.083485373538601e-61,5.16382321792402e-59,chr13,46127591,46127593,down
KBTBD2,5074.50705882445,0.113147393603468,0.0380279264993347,2.97537636203875,0.0029262928363813,0.0105976130206033,chr7,32869345,32869347,up
SLC25A36,6369.90669279425,-0.114328930079307,0.0319652336007455,-3.57666493251095,0.0003480057777481,0.0015551508193122,chr3,140976451,140976453,down
ETV3,3716.49026343856,0.148786255118666,0.0477000391651653,3.11920614160255,0.0018133904343011,0.0069243793972198,chr1,157124841,157124843,up
ELK4,30004.7533341434,-0.212105090807794,0.0136467400562001,-15.5425464201927,1.7873789616529702e-54,1.0242601424737101e-52,chr1,205616546,205616548,down
ZNF281,4765.69984314396,0.15501799670581,0.0406913972327541,3.80960122404029,0.0001391911117182,0.0006752480106916,chr1,200407018,200407020,up
KLC4,4264.79790537232,-0.110596171014039,0.0412425566914203,-2.68160317609617,0.0073270316207844,0.0237633045928356,chr6,43074670,43074672,down
RAB8B,10975.6691533374,0.107695371450818,0.0230170030630381,4.67894847803887,2.88349881646616e-06,1.82777942465466e-05,chr15,63263617,63263619,up
BTBD7,17813.3422241,0.122012701167482,0.0179599984357066,6.79358083489061,1.0938390173349499e-11,1.21522942004276e-10,chr14_KI270847v1_alt,403199,403201,up
FTL,3405.74565984273,-0.19679104683546,0.0485216068112739,-4.05574051990661,4.9975715869233e-05,0.0002603514315687,chr19,48966733,48966735,down
ZNF140,5653.65413802102,0.179748180851176,0.0337588787894283,5.32447128864554,1.01247091773136e-07,7.79327614552033e-07,chr12,133106649,133106651,up
MAU2,3351.57236024755,-0.130093012416031,0.0510464292597782,-2.54852326210675,0.0108180071847791,0.0334431332782927,chr19,19355780,19355782,down
PDXP,1052.5847395621,-0.277542813874178,0.0836647123393212,-3.31732227499379,0.0009088471676543,0.0037289288766064,chr22,37665869,37665871,down
BZW2,4948.15498360804,-0.199301261065331,0.0366596485443628,-5.4365295080271,5.43283454578574e-08,4.30730376730226e-07,chr7,16706060,16706523,down
ZG16B,5252.030433021,0.114704214742365,0.035613745211071,3.22078495430769,0.0012784003362815,0.0050587524858138,chr16,2832157,2832159,up
FAM32A,8860.83480000544,-0.123812026894842,0.027680360659725,-4.47291956983019,7.71588052594482e-06,4.56422883331696e-05,chr19,16190953,16190955,down
TMEM33,31358.975168357,-0.156822488641562,0.0137459380298075,-11.4086421968074,3.78592838972959e-30,1.1480791013757798e-28,chr4,41954197,41954199,down
UFL1,24928.5956762002,0.170677343342499,0.0147226515902025,11.5928399376156,4.48026741102845e-31,1.41938878324594e-29,chr6,96553501,96553503,up
