transcript_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
NM_006622,13.98246,15.059487,10.945919,11.623689
NM_006625,0.144492,0.096757,0.111687,0.191828
NM_006624,1.066741,1.355572,4.253334,3.123511
NM_006627,8.484759,8.279713,7.798093,8.03594
NM_006626,11.877601,11.946623,12.434258,12.67594
NM_002341_8,0.0,0.0,0.0,0.0
NM_006628,20.322962,19.579964,20.239422,22.14665
NM_153770,0.0,0.0,0.0,0.0
NR_102318,10.80724,2.666887,3.549273,3.48061
NR_102317,4.016885,4.332057,3.097258,0.34355
NR_102316,0.21856,0.503795,0.01422,0.30717
NR_125748,0.0,0.0,0.0,0.0
NR_103485,33.693836,33.934025,22.688154,23.905249
NR_104285,0.097912,0.30841,0.118607,0.074609
NM_003993_2,1.625845,1.769027,1.923403,2.043869
NM_182595,0.0,0.0,0.0,0.0
NM_023917,0.008029,0.00315,0.003289,0.003187
NM_023915,0.030526,0.016365,0.024689,0.0
NR_104400,0.0,0.0,0.0,0.0
NM_023918,0.0,0.0,0.0,0.0
NM_023919,0.002836,0.001545,0.004839,0.003095
NR_037177_5,0.819818,0.773284,0.389682,0.447868
NR_029595,0.0,0.0,0.0,0.0
NM_001164239_7,0.026122,0.015415,0.027838,0.022749
NR_029597,0.007295,0.00747,0.038999,0.074815
NR_029596,0.0,0.0,0.0,0.0
NM_001350_2,1.654514,0.8252,1.501587,1.144282
NR_029599,0.018425,0.021771,0.0,0.0
NR_029598,0.276961,0.317492,0.159116,0.066333
NR_026914,2.293768,2.236572,2.295032,2.151589
NM_001127173,0.0,0.0,0.0,0.0
NR_026916,0.0,0.0,0.0,0.001867
NM_001164239_4,0.020462,0.0,0.026373,0.0
NM_001012758,0.661988,0.791062,0.884068,0.672683
NM_001012759,1.059519,0.62939,1.942966,1.82563
NR_026912,0.10139,0.061428,0.171573,0.071735
NR_026913,0.095112,0.121497,0.134939,0.106488
NM_001012754,3.88137,3.6737,3.717402,5.259138
NM_001012755,0.193464,0.171672,0.188306,0.204019
NM_001177996,0.195195,0.032446,1.53223,0.060811
NM_001177997,0.0,0.29625,0.0,0.105628
NM_001012750,3.357677,0.0,3.913888,0.0
NM_001012751,4.826663,0.0,3.601233,0.0111
NM_001012752,2.882661,11.759479,3.849088,10.758884
NM_001012753,2.431992,2.622784,3.008909,2.787284
NR_102350,0.0,0.0,0.0,0.0
NM_001128305,0.0,0.0,0.0,0.0
NM_001350_4,2.130994,0.943278,1.72648,1.146592
NR_102356,0.0,0.0,0.0,0.0
NR_029629,0.0,0.0,0.0,0.0
NR_029628,0.069447,0.071118,0.082933,0.0
NR_102355,0.077633,0.098776,0.098911,0.081004
NM_001141970_3,0.493317,0.968529,0.616363,0.588926
NR_029623,0.018038,0.0,0.0,0.0
NR_029622,0.0,0.0,0.0,0.0
NR_029621,0.0,0.0,0.0,0.0
NM_001128306,0.0,0.0,0.0,0.0
NR_029627,0.0,0.0,0.0,0.0
NR_029626,0.0,0.0,0.0,0.0
NR_029625,0.0,0.0,0.0,0.0
NR_029624,0.0,0.0,0.0,0.0
NM_024649,5.208689,5.436904,4.847465,4.952722
NM_024648,1.230789,1.550152,3.663671,3.633527
NM_024646,14.375731,14.437674,14.231858,14.403368
NM_024645,0.0,0.0,0.0,0.0
NM_024644,0.037867,0.0233,0.023425,0.022086
NM_024643,2.9874,2.854712,2.916549,2.841698
NM_024642,0.088219,0.125854,0.092542,0.141294
NM_024641,111.894249,113.081299,125.137535,125.712296
NM_024640,16.615547,16.977367,20.127707,20.071516
NR_024047,0.0,0.0,0.0,0.0
NR_110122,0.190331,0.108929,0.117416,0.228796
NR_110121,0.0,0.039828,0.0,0.0
NR_110120,0.0,0.0,0.0,0.0
NR_110127,0.026188,0.0,0.021889,0.039919
NR_110126,0.043666,0.0,0.030439,0.0
NR_110125,0.0,0.0,0.0,0.0
NR_110124,0.0,0.0,0.0,0.0
NR_110129,0.537235,0.504756,0.569877,0.429008
NR_110128,0.804091,0.576351,0.866576,0.769984
NR_037440,0.0,0.0,0.0,0.0
NM_001171904,4.013225,1.099038,1.194687,1.217391
NR_037442,0.0,0.0,0.0,0.0
NR_037443,0.161216,0.167405,0.192868,0.086128
NR_037444,0.0,0.0,0.0,0.0
NR_037445,0.0,0.0,0.0,0.0
NR_037446,0.0,0.0,0.0,0.0
NR_037448,0.0,0.042226,0.0,0.126105
NR_037449,0.0,0.024859,0.0,0.0
NM_001171909,0.995279,0.991537,1.29761,0.975695
NM_001171908,0.581878,0.675305,0.687766,1.061408
NM_001287212,0.093102,0.127321,0.189273,0.141576
NM_001287215,0.36247,0.387725,0.183537,0.24089
NM_001287214,87.895851,72.680313,77.271835,49.970879
NM_001142764,0.0,0.0,0.0,0.0
NM_001287216,6.961075,4.936519,5.48034,4.406598
NM_001287219,1.394404,1.745259,1.40951,1.724849
NM_001287218,2.059698,0.043413,2.726132,1.98489
NM_001252328,0.0,0.000522,0.0,0.0
NM_198581,3.061085,3.033788,2.953583,2.949557
NM_001122646,0.0,0.0,0.0,0.0
NM_001144885,0.0,0.025632,0.021632,0.0
NM_003062,0.0,0.0,0.0,0.0
NM_080680_2,0.003288,0.005771,0.003637,0.003178
NM_080680_3,0.003261,0.004208,0.003307,0.003262
NM_080680_6,0.003776,0.004256,0.004187,0.003801
NM_080680_7,0.003815,0.004462,0.004397,0.003744
NM_080680_4,0.003708,0.004208,0.004187,0.003953
NM_080680_5,0.003597,0.004208,0.003637,0.003575
NM_014279,0.04158,0.06016,0.050889,0.058458
NM_014278,16.767776,17.315788,18.538561,19.19034
NM_133640,0.0,0.0,0.0,0.0
NM_014271,11.445912,11.738606,11.770708,11.937329
NM_014270,0.0,0.0,0.0,0.0
NM_003063,0.0,0.0,0.0,0.028445
NM_014272,0.278562,0.239071,0.200336,0.235394
NM_014275,13.098228,10.096291,10.288289,10.621443
NM_014276,0.0,0.0,0.0,0.0
NM_001163484,1.455143,1.477509,2.788233,3.312554
NM_001144887,0.0,0.0,0.0,0.0
NR_027795,0.666681,0.789129,0.701787,0.751198
NR_027794,1.213156,1.379473,1.557677,1.66657
NR_027796,1.206478,1.176523,1.219027,1.369763
NR_027791,15.881315,15.765074,13.698505,13.911394
NR_027790,5.995891,6.222529,6.430758,5.735694
NR_027793,0.0,0.0,0.0,0.0
NM_001159708,0.0,0.0,0.0,0.0
NM_001291305,0.049472,0.08336,0.050855,0.053587
NM_001270949,0.0,1.072133,0.0,0.0
NM_139315,2.332598,2.332948,4.081528,4.651462
NM_001270943,0.003341,0.001909,0.001391,0.0
NM_001270942,0.011447,0.024896,0.006649,0.008315
NM_001270941,0.001191,0.0,0.0,0.0
NM_001270940,15.411277,15.76118,14.420486,13.612779
NM_001270945,0.044391,0.050882,0.052217,0.02836
NM_001270944,0.004554,0.000411,0.075641,0.059593
NM_152914,0.806823,0.744764,0.738066,0.827898
NM_152911,1.27441,1.438366,1.191878,1.008796
NM_152910,0.154869,0.464262,1.721385,8.007895
NM_152913,0.0,0.0,0.0,0.0
NM_152912,6.26351,5.296052,6.386917,4.624834
NM_182597,0.14394,0.132418,0.081829,0.046527
NM_001199120_3,0.0,0.492895,0.00256,0.007051
NM_001127698,0.0,0.0,0.0,0.0
NM_001127699,0.0,0.0,0.0,0.0
NM_001127692,1.613208,1.180635,1.659656,1.887177
NM_001127691,0.0,0.0,0.0,0.0
NM_001127696,1.43481,2.031245,1.46705,1.382567
NM_001127697,0.43298,0.416525,0.424906,0.351418
NM_001127695,0.100403,0.126767,0.074363,0.007247
NM_022731,168.445648,169.689713,171.372147,172.837662
NM_022730,3.774717,3.773032,3.930998,4.084356
NM_022733,13.632281,14.468125,15.890814,15.300961
NM_031962_2,0.0,0.0,0.0,0.0
NM_022735,30.782057,30.417498,31.463655,31.850632
NM_022734,6.53608,7.097589,8.708863,7.540931
NM_022737,4.570841,3.971968,3.80974,3.606685
NM_022736,12.765287,12.732519,11.929981,12.408791
NM_022739,10.259696,10.242093,9.193763,9.270515
NR_027139,2.147405,2.442896,2.138579,2.202797
NR_027138,0.0,0.0,0.005926,0.0
NM_133645,7.120976,7.298213,7.518304,8.892859
NR_027130,1.172641,1.152295,1.155438,1.221016
NR_027133,0.0,0.0,0.0,0.0
NR_027132,0.0,0.0,0.0,0.0
NR_027135,0.019251,0.0,0.0,0.013546
NR_027134,0.044943,0.0,0.0,0.0
NR_027136,0.049707,0.030311,0.017051,0.020954
NM_003068,0.913975,0.780776,0.049114,0.11668
NR_103834,0.437322,0.441104,0.343162,0.309764
NR_103837,0.211236,0.206113,0.263218,0.218934
NR_103836,0.404073,0.855095,0.249423,0.268145
NR_103831,0.046089,0.073495,0.073026,0.075707
NR_103830,0.0,0.0,0.0,0.0
NR_103833,0.397389,0.426271,0.450151,0.489172
NR_103832,0.0,0.0,0.0,0.0
NR_103839,0.061797,0.034168,0.050605,0.035166
NR_103838,0.411779,0.350244,0.288116,0.383915
NM_020777,0.0,0.003978,0.0,0.0
NM_020776,2.484843,2.444014,2.657675,2.724749
NM_020775,1.245183,0.0,0.935502,1.012357
NM_020774,18.130005,18.261974,17.0742,17.260126
NM_020773,27.600344,21.724504,25.390184,25.875288
NM_020772,23.470625,23.736549,24.455755,24.859791
NM_020771,5.957006,5.984844,6.230586,6.254273
NM_020770,4.163205,4.190187,4.168217,3.982255
NM_001199120_6,0.0,0.332422,0.002535,0.006406
NM_020779,5.88586,5.929774,5.55976,5.499189
NM_020778,0.450358,0.490956,0.420443,0.411517
NM_001143940,0.0,0.001729,0.004171,0.0
NM_001143941,0.000463,0.0,0.004179,0.417113
NM_198256,0.541683,0.45827,0.381659,0.499966
NM_001143943,0.232372,0.193287,0.155824,0.18009
NM_001143944,0.410066,0.303948,0.237568,0.289464
NM_198252,1.023274,1.700155,1.589748,0.807545
NM_198253,0.093771,0.079217,0.052507,0.055056
NM_001143948,0.154902,0.167871,0.191545,0.21458
NM_001256649_2,0.0,0.0,0.0,0.0
NM_001281972_48,0.0,0.0,0.0,0.0
NM_001281972_49,0.0,0.0,0.0,0.0
NR_120681,0.19668,0.189987,0.260115,0.040756
NM_001199120_7,0.0,0.122398,0.0,0.001782
NM_001281972_46,0.0,0.0,0.0,0.0
NM_001170747,1.667456,1.209542,1.022791,1.085827
NM_001281972_40,0.0,0.0,0.0,0.0
NM_001170741,0.030703,0.047963,0.053883,0.028133
NM_001281972_42,0.0,0.0,0.0,0.0
NM_001017978,0.0,0.0,0.0,0.0
NM_001198838,2.749853,3.674933,3.520145,3.574151
NM_001198830,0.0,0.0,0.0,0.0
NM_001198832,0.666765,0.680236,0.700585,0.6795
NM_001198834,0.0,0.0,0.003039,0.001617
NM_001198836,0.876714,0.875452,1.055438,0.688606
NM_001198837,0.125815,0.047745,0.0,0.0
NM_001303238,0.0,0.0,0.0,0.0
NR_126418_3,0.472916,0.446566,0.355718,0.427465
NR_126418_2,0.572515,0.619066,0.49662,0.43893
NR_126418_4,0.472916,0.446566,0.354768,0.427465
NM_001303232,0.0,0.0,0.0,0.0
NM_001303233,0.0,0.0,0.0,0.004929
NM_001303234,0.0,0.0,0.0,0.021824
NM_001303235,0.065388,0.0,0.0,0.0
NM_001303236,0.09094,0.130707,0.11964,0.19614
NM_001303237,0.43148,0.281019,0.429658,0.456921
NR_120514,0.0,0.0,0.0,0.0
NM_001122631_2,0.0,0.0,0.0,0.0
NR_119380,0.032315,0.0,0.016842,0.011058
NR_119381,0.014397,0.0,0.041119,0.015842
NR_119382,0.113592,0.109597,0.08367,0.07624
NR_119383,0.0,0.073821,0.092019,0.079577
NR_119384,0.130768,0.071906,0.123265,0.103516
NR_119385,0.0,0.0,0.0,0.0
NM_001082967,0.0,0.0,0.0,0.0
NM_001004712,0.0,0.0,0.0,0.0
NR_046655,0.311988,0.0,0.0,0.33131
NR_046654,0.0,0.0,0.0,0.0
NR_046657,0.0,0.063255,0.0,0.0
NM_001134388,5.139094,5.825117,3.677848,4.178968
NM_013401,0.738378,0.821427,0.588902,0.613283
NR_046653,0.0,0.0,0.0,0.0
NR_046652,0.085566,0.049232,0.0,0.051379
NM_001135037,1.127115,1.667689,1.142118,1.741424
NM_001135036,5.296215,5.247332,5.404968,5.111547
NM_001135031,0.0,0.0,0.0,0.0
NM_001135032,0.010697,0.005313,0.011437,0.0
NR_030187_2,0.0,0.0,0.0,0.0
NM_013404,0.0,0.0,0.0,0.0
NM_181642,10.24678,9.185661,9.183022,21.156559
NM_001286827,0.0,0.0,0.0,0.0
NR_052021_2,0.0,0.0,0.0,0.0
NM_020485,0.81596,0.638768,0.709831,0.784712
NM_001083116,0.0,0.0,0.0,0.0
NM_001103150,0.0,0.006006,0.0,0.0
NM_001083111,0.0,0.0,0.0,0.0
NM_001083112,1.077933,1.294883,0.445357,0.613625
NM_001083113,0.0,0.187146,0.0,0.0
NM_001145354,0.02164,5.633629,0.785341,1.844725
NM_001007189,8.195595,8.437073,8.08687,8.249583
NM_001261419,0.0,0.0,0.0,0.0
NM_001261418,0.93486,0.0,1.944278,3.111019
NM_001261413,15.890696,25.216633,14.731292,25.253975
NM_001261412,0.034235,0.046679,0.042813,0.045397
NM_001261411,0.012201,0.005116,0.009863,0.010655
NM_001261410,0.021629,0.026466,0.020897,0.018795
NM_001261415,0.0,0.0,0.0,0.0
NM_001261414,0.0,0.0,0.0,0.0
NM_001145047,0.049865,0.054109,0.07882,0.043882
NM_001145045,4.915187,5.009302,5.20681,5.188764
NM_001145044,0.0,0.0,0.0,0.0
NM_001004301,4.604119,4.752292,4.487505,4.370977
NM_001286762,0.0,0.0,0.0,0.0
NM_001286763,0.0,0.0,0.0,0.0
NM_001286760,0.0,0.0,0.0,0.0
NM_001286761,0.0,0.0,0.0,0.0
NM_001286766,0.0,0.0,0.0,0.0
NM_001286767,0.0,0.0,3.415128,2.583476
NM_001286764,0.0,0.0,0.0,0.0
NM_001286765,0.0,0.0,0.0,0.0
NM_202469,0.522289,0.466261,0.233162,0.308135
NM_202468,1.866943,2.310663,2.179449,2.676603
NM_001100419,4.789801,4.286924,4.623835,5.094521
NM_001100418,9.317071,10.302837,7.97877,7.157042
NR_027921_2,0.0,0.0,0.0,0.0
NR_026874,0.659808,0.723122,0.7131,0.683276
NM_001100412,7.411463,6.60763,6.846929,8.541718
NM_001100411,0.003657,0.111877,0.0,0.007297
NM_001006621,3.510521,3.260909,3.566585,2.053689
NM_004420_2,0.320359,0.332461,0.28102,0.274139
NM_005428,0.0,0.0,0.0,0.0
NM_001006620,1.234721,1.290092,1.24716,1.790348
NM_005426,4.663252,4.966854,6.413263,3.626836
NM_005427,0.689956,0.353276,0.593189,0.689933
NM_005424,0.0,0.0,0.0,0.0
NM_005425,0.0,0.0,0.0,0.0
NM_005422,0.118598,0.108697,0.117509,0.131852
NR_128716_4,19.808254,20.012854,13.555764,14.460976
NM_005420,0.0,0.0,0.0,0.0
NM_005421,0.216639,0.162744,0.563701,0.33551
NM_001243531,0.0,0.0,0.023919,0.0
NM_001243532,0.177248,0.140708,0.074029,0.12637
NM_001243533,2.962124,3.128779,3.055585,0.032937
NM_001243535,0.006851,0.0,0.004267,0.031717
NM_001243536,0.017649,0.0,0.010345,0.019082
NM_001243537,0.0,0.0,0.0,0.0
NM_001243538,0.02562,0.019985,0.05309,0.036017
NM_001243539,0.313541,0.387275,0.616743,0.509042
NR_040116,0.027542,0.01063,0.010673,0.013007
NR_040117,0.0,0.0,0.0,0.0
NR_040110,0.0,14.54337,0.0,13.605633
NM_080819,0.0,0.0,0.0,0.0
NR_040112,0.0,0.0,0.0,0.0
NR_040113,0.085051,0.076774,0.067023,0.103104
NM_001271223,1.219386,1.201009,1.133123,1.141381
NM_207174,0.014745,1.498041,2.176152,1.522877
NM_030893,0.0,0.0,0.0,0.0
NM_207170,0.118593,0.103489,0.0,0.049829
NR_038123,0.49609,0.389413,0.422168,0.235499
NM_207172,0.0,0.0,0.0,0.0
NM_207173,0.0,0.0,0.0,0.0
NM_139056,0.0,0.0,0.009341,0.003068
NM_001006628,0.0,0.0,0.0,0.0
NM_001204911,0.583746,0.687376,0.395576,0.494245
NM_001012715,2.573224,2.68323,2.846226,2.441746
NM_005396,0.0,0.0,0.0,0.0
NR_110249,0.977504,0.955631,0.751079,0.978006
NM_032279,0.0,0.0,0.005905,0.00608
NM_001308219,0.030488,0.052899,0.0,0.081045
NM_005392,9.705977,9.607434,9.085823,9.356412
NM_005393,0.0,0.0,1.1379,0.0
NR_110242,0.0,0.0,0.0,0.0
NR_110243,0.0,0.0,0.0,0.0
NR_110240,0.653206,0.68299,0.745548,0.610777
NM_032276,1.490141,0.732033,1.21405,0.985825
NM_032271,6.428927,6.405467,6.103227,6.106242
NM_032270,0.19809,0.195878,0.159374,0.155155
NM_032273,24.588789,26.393425,27.5735,27.500263
NM_032272,18.586157,19.52589,20.810423,20.931513
NM_001202425,1.466244,2.111333,2.000244,2.306223
NM_001308217,0.0,0.0,0.0,0.0
NM_139055,0.292387,0.365525,0.247197,0.253363
NM_001202423,0.002089,0.0,0.433166,0.752744
NM_006664,0.055789,0.06177,0.0,0.0
NM_001202429,0.008722,0.006777,0.011138,0.015027
NM_001003693_5,0.0,0.0,0.0,0.0
NM_001015038,0.0,0.0,0.0,0.0
NM_001308214,0.16679,0.271844,0.319263,0.126932
NR_037451_2,0.050291,0.0,0.026912,0.0
NM_006661,4.507457,5.541445,3.583663,4.465087
NM_145701,0.0,0.0,0.0,0.0
NM_001023570,11.549,11.640612,10.626079,10.98147
NM_001023571,0.776193,0.717243,1.622715,1.068068
NM_006663,0.0,0.0,0.0,0.0
NM_006662,6.691167,6.70037,6.260686,6.299163
NM_033274,0.015834,0.011499,0.0,0.0
NM_002985_2,0.0,0.0,0.0,0.0
NR_049733,0.0,0.0,0.0,0.0
NR_049732,0.0,0.0,0.0,0.0
NR_049731,0.0,0.0,0.0,0.0
NR_049730,0.247483,0.150642,0.146837,0.066239
NM_001303047,27.080011,34.637928,23.19342,23.902414
NR_049735,0.0,0.0,0.0,0.0
NR_049734,0.007305,0.019426,0.007454,0.019445
NR_049739,0.552161,0.765745,0.569328,0.57113
NR_049738,0.245846,0.186698,0.727137,0.393689
NM_033278,1.078599,1.107246,0.878842,0.932707
NM_001144028,0.0,0.0,0.0,0.0
NM_001285987_2,0.001123,0.016627,0.0,0.006329
NM_001144026,0.306421,2.177291,1.924596,2.159109
NM_001144027,0.0,0.0,0.0,0.0
NM_001270572,0.040525,0.037817,3.527973,3.226189
NM_001292033,4.318515,3.589168,4.172628,3.443339
NM_001110354,0.078392,0.136507,0.045068,0.126904
NM_001270574,0.211434,0.197755,0.0,0.059967
NM_001292032,2.903956,3.178598,2.490819,6.272694
NM_001110359,0.0,0.0,0.0,0.0
NM_001110358,0.0,0.0,0.0,0.0
NM_001285987_6,0.006241,0.014324,0.0,0.001074
NM_002745,32.397881,32.65786,30.878082,30.597622
NM_001285987_5,0.006818,0.014659,0.0,0.007293
NM_001292037,11.422699,11.248303,14.422801,15.991066
NM_001285987_4,0.006719,0.013687,0.0,0.007055
NM_001220500,0.0,0.0,0.0,0.0
NR_003014,0.256652,0.602222,0.443527,0.454424
NR_003015,0.333743,0.371033,0.467165,0.337225
NR_003016,12.430534,14.886508,19.631302,20.364254
NR_003017,0.502521,0.839282,0.550373,0.380693
NR_003010,278.034363,269.385345,314.521545,315.63092
NR_003011,0.0,0.0,5.4e-05,1.3e-05
NR_003012,0.633641,0.776441,0.899796,0.767797
NM_004077,65.710732,65.477707,61.931446,61.580116
NM_001292034,7.863061,7.405189,6.960722,6.999407
NR_003018,1.15098,0.661119,0.808649,0.908849
NR_003019,0.119052,0.081278,0.0,0.04153
NM_001291700_19,0.0,0.0,0.0,0.0
NM_001007,1314.068848,1323.710938,1342.801758,1365.297119
NM_133338_2,1.330995,0.131712,0.937305,0.043195
NM_054107,0.010532,0.010785,0.011261,0.0
NM_001270680,0.287141,0.303467,0.443754,0.243442
NM_004072,0.0,0.0,0.0,0.0
NM_001291700_11,0.0,0.0,0.0,0.0
NM_001291700_10,0.0,0.0,0.0,0.0
NM_001291700_17,0.0,0.0,0.0,0.0
NM_001264_6,0.018264,0.023276,0.019952,0.012198
NM_001270686,0.0,0.112842,0.0,0.070831
NM_004073,0.977838,0.987171,0.981073,0.832947
NM_001024938_2,0.0,0.059731,0.100799,0.130943
NM_001002,1318.051758,952.264343,1224.804199,914.886597
NM_004071,8.24742,8.360162,7.495833,7.372754
NM_000973,501.853699,500.409973,510.158325,532.351318
NM_001304743,7.673157,9.773386,9.302987,9.592084
NM_001304745,0.612249,0.568375,0.528,0.469718
NM_054106,0.0,0.0,0.0,0.0
NM_001304746,0.003733,0.001388,0.0,0.0
NM_001304749,0.0,0.005426,0.0,0.0
NM_001304748,0.0,0.0,0.0,0.0
NM_001303043,1.018442,0.70466,0.623081,0.626373
NM_000971,1817.75354,1821.731201,1693.029297,1709.454712
NM_138573,0.443951,0.415283,0.41308,0.472686
NM_138572,8.352347,8.159582,8.008003,8.170333
NM_138571,38.740807,38.082413,42.569363,42.175632
NM_138570,0.3363,0.779297,0.230135,0.224199
NM_138576,0.032087,0.00215,0.160706,0.162844
NM_138575,0.044014,0.072627,0.010615,0.023841
NM_138574,0.0,0.0,0.0,0.0
NR_126504,0.051294,0.030441,0.066818,0.052591
NM_138578,24.233887,23.85643,20.620962,21.474697
NM_000976,1008.926941,1001.524597,864.717773,863.032288
NM_130384,1.270377,1.430816,1.82092,1.46528
NM_130385,0.087897,0.092044,0.077967,0.084109
NM_130386,14.497109,14.783383,15.233231,15.455381
NM_130387,0.0,0.0,0.0,0.0
NM_001710_2,0.029958,0.033773,0.033242,0.036342
NM_000759,0.0,0.0,0.0,0.0
NM_001195755,0.0,0.0,0.0,0.0
NM_130388,0.029387,0.0,0.016244,0.035652
NR_002941,0.56823,0.445699,0.371864,0.439772
NR_002940,3.155566,3.27644,3.185557,3.294273
NR_002942,0.0,0.0,0.0,0.0
NR_002944,142.633804,141.538101,129.160934,129.651443
NR_002947,0.006174,0.0,0.006487,0.0
NR_002946,0.0,0.0,0.0,0.0
NR_002949,2.771586,3.346684,2.873586,3.152407
NR_002948,0.567658,0.842749,0.475557,0.58476
NM_054104,0.0,0.0,0.0,0.0
NM_017898,6.270512,6.847776,5.751656,5.756096
NM_017899,0.695588,0.750616,1.408364,0.359442
NM_021176_2,0.0,0.0,0.0,0.0
NM_017894,0.349115,0.304243,0.330902,0.302949
NM_017895,26.345354,26.134415,29.540594,30.057945
NM_017896,22.548626,22.19515,20.890339,20.864389
NM_017897,8.685026,8.303221,8.494682,8.615221
NM_017890,2.980642,2.452676,3.518591,2.425515
NM_017891,0.557302,0.550504,0.595854,0.515426
NM_017892,30.560442,30.429056,30.723862,30.711765
NM_017893,0.313827,0.217432,0.134611,0.312076
NM_001899,0.0,0.0,0.0,0.0
NM_001898,0.0,0.020319,0.0,0.0
NM_001893,1.560309,0.908617,1.899654,1.308409
NM_001892,44.199776,43.87048,43.515114,43.357643
NM_001891,0.0,0.0,0.0,0.0
NM_001890,0.0,0.0,0.0,0.0
NM_001897,0.01119,0.015319,0.014894,0.022406
NM_001896,6.225881,6.713451,6.311998,6.112175
NM_001895,43.077061,46.511662,43.991367,45.28614
NM_001894,0.0,0.007405,0.0,0.0
NM_001044264,4.292976,4.265806,3.653911,3.805545
NM_001013649,6.422334,6.431683,6.565778,6.434658
NM_030764,0.0,0.0,0.0,0.0
NM_001013647,0.489617,0.0,0.439426,0.121194
NM_001013646,0.0,0.0,0.0,0.0
NM_001013641,0.0,0.0,0.0,0.0
NM_001290114,0.370878,0.0,0.0,0.112158
NM_001013643,0.0,0.0,0.0,0.0
NM_001013642,1.774277,1.750247,1.638025,1.456486
NM_017798,17.738224,18.212259,16.216101,16.666395
NR_036091,0.190588,0.077535,0.154929,0.353826
NM_001290113,0.0,0.0,0.0,0.0
NM_139158,0.0,0.0,0.0,0.0
NM_001297759,0.273105,0.281927,0.250396,0.282321
NM_001297758,0.199734,0.312133,0.193385,0.190484
NR_107032,0.0,0.0,0.0,0.0
NR_038908,0.0,0.0,0.0,0.0
NR_038909,0.28315,0.38115,0.283325,0.29592
NM_001284408,0.0,0.0,0.0,0.0
NM_001297751,0.0,0.0,0.0,0.0
NR_038905,0.342899,0.31454,0.303931,0.317831
NM_001297753,0.173416,0.134482,0.107748,0.142918
NR_038907,0.114766,0.10856,0.148156,0.124742
NR_038900,0.051197,0.0,0.0,0.0
NM_001297754,3.906946,4.358868,4.316882,4.845026
NM_001297757,0.0,0.017284,0.0,0.0
NR_038903,20.623238,21.143007,19.80632,19.872372
NM_001195532,1.356922,1.207835,1.229181,1.153776
NM_001291345,0.267207,0.523312,0.492767,0.436744
NM_001195536,1.693411,1.125059,0.870193,1.796481
NM_001195535,0.0,0.0,0.0,0.0
NM_030769,0.462585,0.572843,0.0,0.377756
NM_001014342,0.0,0.001448,0.0,0.0
NM_000274,4.828693,5.072138,4.887059,5.127564
NR_107039,7.011672,5.32751,9.088194,7.104256
NM_000276,8.08577,8.051674,5.677152,6.829802
NM_000277,0.0,0.0,0.0,0.0
NM_000270,12.714611,12.749063,14.66552,14.523529
NM_000271,7.05945,7.172285,4.776999,4.860862
NM_000272,1.674698,1.830976,2.427885,2.221941
NM_001170792,0.0,0.005272,0.016137,0.020728
NM_000278,0.0,0.0,0.0,0.0
NM_001170791,1.076279,1.196412,1.33433,1.251727
NM_001293273,0.889441,1.10301,0.123349,0.988174
NR_039948,0.306204,0.097834,0.0,0.0
NR_104432,0.352756,0.413445,0.368015,0.326089
NM_001128635,0.419188,0.079966,0.378023,0.078616
NM_001170797,0.054417,0.155393,0.176263,0.110642
NM_001128636,0.091415,0.081506,0.089664,0.06906
NM_001128631,2.990018,2.733783,3.454981,3.32129
NM_001128633,0.0,0.315301,0.0,0.252292
NM_009585,0.0,0.0,0.0,0.0
NM_001168618,8.412358,8.747972,8.109728,8.115748
NM_001199196,3.054322,3.253069,2.607556,2.978319
NM_001291696,0.0,0.0,0.0,0.0
NM_001123391_8,0.098592,0.098229,0.107682,0.096916
NM_001291694,8.800496,7.147791,6.835277,5.990252
NM_001291695,0.0,0.0,0.0,0.0
NM_016417,24.213652,23.239586,22.231852,22.678368
NM_001123391_4,0.253337,0.23973,0.224047,0.246288
NM_001123391_7,0.053895,0.062496,0.066816,0.04853
NM_001123391_6,0.066106,0.068158,0.063297,0.071408
NM_001199198,8.05162,8.503254,10.512117,11.149888
NM_001199199,7.777328,7.039313,8.028788,6.395542
NM_001123391_3,0.212049,0.220548,0.208101,0.23959
NM_001123391_2,0.0,0.001273,0.0,0.0
NR_027878_2,4.060301,4.165848,3.599469,3.801472
NR_037861_4,0.178137,0.139396,0.119184,0.230377
NR_037861_5,0.132662,0.043611,0.137585,0.149065
NR_037861_6,0.143763,0.111651,0.140134,0.0889
NM_000157_2,0.147264,0.038647,0.025993,0.041172
NR_037861_2,0.13955,0.152993,0.133193,0.163082
NR_037861_3,0.160706,0.087446,0.159447,0.242727
NR_037861_8,0.140139,0.153904,0.140366,0.154158
NM_175611,9.833055,7.768279,8.761676,7.796174
NM_172238,0.0,0.0,0.0,0.0
NM_172232,0.033551,0.038184,1.330292,0.034786
NM_001098212,0.0,0.0,0.0,0.0
NM_172230,2.55204,2.767344,0.0,1.129853
NM_172231,9.83177,9.771193,8.5283,8.56299
NM_172236,0.338916,0.203495,0.275875,0.370526
NM_000850,0.107918,0.069877,0.028465,0.036003
NM_000851,0.0,0.0,0.0,0.0
NM_000852,0.0,0.0,0.0,0.0
NM_000853,1.756041,1.628146,2.036784,2.150921
NM_000854,0.314459,0.102081,0.143322,0.041796
